EDGE_AI_BENCHMARK,version,2.0.0
CONFIG,model,decision_tree_d6,model_id,2,parameter_bytes,819,sample_period_us,24000,sample_rate_hz,41.666668,window_size,50,step_size,25,acceleration_unit,m_s2,gyroscope_unit,deg_s,oled,0
MEMORY_HEADER,model,stage,sketch_bytes,free_sketch_bytes,model_parameter_bytes,heap_total_bytes,heap_free_bytes,heap_min_free_bytes,largest_free_block_bytes,stack_high_water_bytes
PREDICTION_HEADER,window,model,time_ms,class_id,class_name,prob_reposo,prob_suave,prob_brusco,feature_us,inference_us,total_us,heap_free_bytes,heap_min_free_bytes,stack_high_water_bytes,read_errors,missed_deadlines
STATUS,calibrating_keep_sensor_still_z_up
CALIBRATION,accel_offset_g,0.000000000,0.000000000,0.000000000,gyro_offset_deg_s,0.000000000,0.000000000,0.000000000
MEMORY,decision_tree_d6,after_setup,313408,0,819,373568,328332,322368,110580,6716
STATUS,ready_waiting_for_50_samples
PREDICTION,34,decision_tree_d6,25055,1,suave,0.000000000,1.000000000,0.000000000,2653.000,19.000,2705.000,328332,322368,6688,0,0
PREDICTION,35,decision_tree_d6,25655,0,reposo,1.000000000,0.000000000,0.000000000,2654.000,17.000,2704.000,328332,322368,6688,0,0
PREDICTION,36,decision_tree_d6,26255,1,suave,0.000000000,1.000000000,0.000000000,2655.000,19.000,2707.000,328332,322368,6688,0,0
PREDICTION,37,decision_tree_d6,26855,1,suave,0.000000000,1.000000000,0.000000000,2654.000,20.000,2707.000,328332,322368,6688,0,0
PREDICTION,38,decision_tree_d6,27455,0,reposo,1.000000000,0.000000000,0.000000000,2656.000,17.000,2706.000,328332,322368,6688,0,0
PREDICTION,39,decision_tree_d6,28055,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,40,decision_tree_d6,28655,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,41,decision_tree_d6,29255,0,reposo,1.000000000,0.000000000,0.000000000,2656.000,17.000,2706.000,328332,322368,6688,0,0
PREDICTION,42,decision_tree_d6,29855,1,suave,0.000000000,1.000000000,0.000000000,2655.000,20.000,2708.000,328332,322368,6688,0,0
PREDICTION,43,decision_tree_d6,30455,1,suave,0.000000000,1.000000000,0.000000000,2653.000,20.000,2706.000,328332,322368,6688,0,0
PREDICTION,44,decision_tree_d6,31055,2,brusco,0.000000000,0.200000003,0.800000012,2654.000,24.000,2712.000,328332,322368,6688,0,0
PREDICTION,45,decision_tree_d6,31655,2,brusco,0.000000000,0.200000003,0.800000012,2655.000,24.000,2712.000,328332,322368,6688,0,0
PREDICTION,46,decision_tree_d6,32255,2,brusco,0.000000000,0.200000003,0.800000012,2653.000,24.000,2710.000,328332,322368,6688,0,0
PREDICTION,47,decision_tree_d6,32855,2,brusco,0.000000000,0.200000003,0.800000012,2654.000,24.000,2711.000,328332,322368,6688,0,0
PREDICTION,48,decision_tree_d6,33455,2,brusco,0.000000000,0.200000003,0.800000012,2655.000,24.000,2712.000,328332,322368,6688,0,0
PREDICTION,49,decision_tree_d6,34055,2,brusco,0.000000000,0.200000003,0.800000012,2653.000,24.000,2710.000,328332,322368,6688,0,0
PREDICTION,50,decision_tree_d6,34655,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,51,decision_tree_d6,35255,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,52,decision_tree_d6,35855,1,suave,0.000000000,1.000000000,0.000000000,2653.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,53,decision_tree_d6,36455,1,suave,0.000000000,1.000000000,0.000000000,2655.000,20.000,2708.000,328332,322368,6688,0,0
PREDICTION,54,decision_tree_d6,37055,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,55,decision_tree_d6,37655,2,brusco,0.000000000,0.200000003,0.800000012,2653.000,24.000,2711.000,328332,322368,6688,0,0
PREDICTION,56,decision_tree_d6,38255,2,brusco,0.000000000,0.200000003,0.800000012,2654.000,24.000,2711.000,328332,322368,6688,0,0
PREDICTION,57,decision_tree_d6,38855,2,brusco,0.000000000,0.200000003,0.800000012,2656.000,24.000,2713.000,328332,322368,6688,0,0
PREDICTION,58,decision_tree_d6,39455,2,brusco,0.000000000,0.200000003,0.800000012,2653.000,24.000,2711.000,328332,322368,6688,0,0
PREDICTION,59,decision_tree_d6,40055,2,brusco,0.000000000,0.200000003,0.800000012,2655.000,24.000,2713.000,328332,322368,6688,0,0
PREDICTION,60,decision_tree_d6,40655,2,brusco,0.000000000,0.200000003,0.800000012,2656.000,24.000,2713.000,328332,322368,6688,0,0
PREDICTION,61,decision_tree_d6,41255,1,suave,0.000000000,1.000000000,0.000000000,2652.000,20.000,2705.000,328332,322368,6688,0,0
PREDICTION,62,decision_tree_d6,41855,1,suave,0.000000000,1.000000000,0.000000000,2655.000,20.000,2708.000,328332,322368,6688,0,0
PREDICTION,63,decision_tree_d6,42455,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,64,decision_tree_d6,43055,1,suave,0.000000000,1.000000000,0.000000000,2653.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,65,decision_tree_d6,43655,0,reposo,1.000000000,0.000000000,0.000000000,2654.000,17.000,2704.000,328332,322368,6688,0,0
PREDICTION,66,decision_tree_d6,44255,0,reposo,1.000000000,0.000000000,0.000000000,2654.000,17.000,2704.000,328332,322368,6688,0,0
PREDICTION,67,decision_tree_d6,44855,0,reposo,1.000000000,0.000000000,0.000000000,2654.000,17.000,2704.000,328332,322368,6688,0,0
PREDICTION,68,decision_tree_d6,45455,0,reposo,1.000000000,0.000000000,0.000000000,2655.000,17.000,2706.000,328332,322368,6688,0,0
PREDICTION,69,decision_tree_d6,46055,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,70,decision_tree_d6,46655,1,suave,0.000000000,1.000000000,0.000000000,2653.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,71,decision_tree_d6,47255,1,suave,0.000000000,1.000000000,0.000000000,2655.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,72,decision_tree_d6,47855,1,suave,0.000000000,1.000000000,0.000000000,2654.000,20.000,2707.000,328332,322368,6688,0,0
PREDICTION,73,decision_tree_d6,48455,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,74,decision_tree_d6,49055,0,reposo,1.000000000,0.000000000,0.000000000,2654.000,17.000,2705.000,328332,322368,6688,0,0
